313,80579
305,80597
360,80619
500,80645
297,80663
323,80682
325,80701
300,80719
311,80738
257,80753
300,80771
291,80789
313,80807
321,80827
369,80849
367,80870
330,80890
214,80903
258,80918
343,80939
304,80957
291,80974
372,80997
500,81023
307,81041
277,81058
287,81075
266,81091
299,81109
314,81128
332,81148
385,81170
257,81186
310,81204
372,81227
282,81243
347,81264
288,81281
320,81300
343,81321
310,81339
290,81357
332,81377
300,81394
286,81412
272,81428
380,81450
500,81477
380,81500
279,81516
316,81535
337,81555
292,81573
286,81590
300,81608
344,81628
382,81651
262,81667
299,81684
313,81703
419,81728
340,81748
290,81766
291,81783
361,81805
259,81820
270,81836
500,81863
324,81882
306,81900
285,81917
345,81938
258,81953
261,81969
500,81995
301,82013
274,82030
319,82049
374,82071
329,82091
296,82108
260,82124
260,82140
269,82156
241,82170
346,82191
290,82208
425,82233
294,82251
361,82272
267,82288
384,82311
320,82330
291,82348
325,82367
277,82384
296,82401
267,82417
387,82441
421,82466
500,82492
275,82509
283,82525
279,82542
307,82561
366,82582
385,82605
311,82624
500,82650
304,82668
295,82686
348,82707
256,82722
282,82739
343,82760
500,82786
292,82803
291,82821
328,82840
263,82856
358,82878
333,82897
278,82914
338,82934
304,82952
274,82969
329,82988
328,83008
245,83023
269,83039
374,83061
279,83078
249,83093
324,83112
378,83134
358,83156
263,83172
287,83189
407,83213
302,83231
257,83246
269,83262
328,83282
363,83304
279,83320
299,83338
300,83356
289,83373
370,83395
261,83411
372,83433
500,83460
290,83477
305,83495
328,83515
307,83533
369,83555
235,83569
500,83602
95,83614
500,83640
93,83652
93,83663
94,83675
95,83687
96,83698
96,83710
95,83722
500,83748
500,83781
95,83792
95,83804
94,83816
96,83828
95,83840
95,83851
94,83863
94,83875
94,83886
94,83898
95,83909
94,83921
95,83933
94,83944
94,83956
241,83976
500,84003
93,84014
94,84026
500,84058
306,84083
103,84095
313,84114
317,84140
281,84156
296,84174
271,84190
500,84217
303,84235
500,84261
500,84288
262,84303
376,84326
314,84345
292,84362
500,84389
418,84413
337,84434
413,84458
326,84478
297,84495
500,84522
281,84539
318,84558
360,84579
314,84598
263,84614
381,84636
281,84653
308,84671
352,84692
380,84715
286,84732
336,84752
220,84765
384,84788
342,84809
286,84826
224,84839
264,84855
211,84868
275,84884
320,84903
315,84922
290,84939
357,84961
347,84981
309,85000
277,85016
357,85038
317,85056
284,85073
319,85093
281,85109
268,85125
263,85141
500,85168
337,85188
281,85204
500,85238
107,85251
106,85264
500,85297
106,85310
105,85323
105,85336
500,85362
104,85375
104,85388
500,85414
500,85447
103,85460
500,85487
106,85500
213,85512
105,85525
104,85538
500,85565
106,85578
500,85611
114,85625
285,85642
248,85664
249,85679
225,85692
261,85708
340,85728
355,85749
282,85766
297,85784
271,85800
271,85816
297,85834
315,85853
316,85872
273,85888
356,85909
372,85932
333,85951
249,85966
326,85986
300,86004
261,86019
320,86038
363,86060
500,86087
320,86106
372,86128
290,86145
312,86164
314,86183
266,86198
283,86215
300,86233
285,86250
414,86275
290,86292
244,86307
339,86327
256,86342
251,86357
298,86375
296,86393
335,86413
500,86440
289,86457
323,86476
274,86492
329,86512
288,86529
288,86547
283,86563
340,86584
349,86605
319,86624
296,86641
371,86663
327,86683
347,86704
290,86721
353,86742
316,86761
246,86776
500,86802
317,86821
297,86839
258,86854
315,86873
385,86896
362,86918
332,86937
388,86960
351,86981
253,86997
289,87014
273,87030
500,87057
300,87075
292,87092
355,87113
343,87134
347,87154
243,87169
339,87189
309,87208
292,87225
288,87242
395,87266
500,87292
322,87311
321,87331
264,87346
294,87364
369,87395
383,87417
335,87437
268,87453
335,87473
287,87491
304,87509
500,87535
131,87551
131,87567
500,87602
130,87617
130,87633
130,87649
259,87673
132,87690
130,87706
130,87722
500,87756
130,87772
500,87806
130,87822
128,87838
129,87854
131,87870
371,87892
132,87908
132,87924
134,87940
136,87956
286,87974
284,87991
368,88012
277,88029
191,88040
242,88055
191,88067
241,88081
193,88093
239,88107
195,88119
240,88133
195,88145
238,88159
302,88177
250,88192
349,88213
325,88232
368,88254
295,88272
272,88288
326,88308
332,88328
257,88343
316,88362
326,88381
326,88401
328,88420
255,88436
266,88452
244,88466
312,88485
500,88511
238,88526
345,88546
286,88563
297,88581
500,88608
383,88630
275,88647
361,88668
333,88688
264,88704
243,88719
283,88735
317,88754
261,88770
500,88797
282,88813
369,88835
372,88857
324,88877
313,88896
338,88916
240,88930
294,88948
296,88965
266,88981
288,88998
266,89014
264,89030
500,89057
298,89074
278,89091
297,89109
244,89123
341,89144
313,89162
324,89182
296,89199
250,89214
286,89232
316,89250
440,2519
295,2536
349,2557
237,2571
415,2596
307,2615
344,2635
500,2661
404,2686
367,2707
297,2725
370,2747
358,2768
284,2785
386,2808
500,2835
322,2854
342,2875
500,2901
500,2928
332,2947
500,2974
308,2992
360,3014
280,3030
291,3048
278,3064
355,3086
275,3102
323,3121
287,3139
353,3160
264,3175
344,3196
352,3217
352,3238
346,3259
401,3282
321,3302
326,3321
292,3338
327,3358
500,3384
438,3410
303,3429
317,3447
378,3470
293,3487
274,3504
294,3521
302,3539
500,3566
273,3582
353,3603
310,3622
362,3643
269,3659
315,3678
312,3697
330,3717
311,3735
356,3756
435,3782
500,3809
276,3825
376,3848
332,3867
309,3886
293,3903
443,3930
311,3948
315,3967
351,3988
500,4015
327,4034
307,4052
337,4072
305,4091
297,4108
377,4131
363,4152
312,4171
334,4191
398,4215
335,4235
266,4251
263,4266
392,4290
328,4309
500,4336
288,4353
342,4373
337,4393
310,4412
276,4428
369,4450
304,4469
298,4486
336,4506
325,4526
372,4548
500,4575
319,4594
361,4615
273,4631
372,4654
335,4674
415,4698
315,4717
417,4742
405,4766
315,4785
326,4804
334,4824
374,4846
283,4863
320,4882
334,4902
364,4924
327,4944
289,4961
436,4987
258,5002
329,5022
417,5047
283,5064
304,5082
301,5100
367,5122
328,5141
279,5158
278,5174
376,5197
307,5215
315,5234
368,5256
357,5277
258,5293
306,5311
296,5328
426,5354
364,5375
335,5395
248,5410
313,5429
294,5447
327,5466
420,5491
388,5514
259,5530
500,5556
336,5576
397,5600
346,5620
367,5642
324,5662
500,5688
315,5707
383,5730
500,5756
307,5775
348,5795
375,5818
338,5838
371,5860
344,5880
367,5902
341,5923
409,5947
356,5968
236,5982
276,5999
500,6026
500,6052
312,6071
319,6090
321,6109
316,6128
279,6144
253,6159
285,6176
339,6197
239,6211
240,6225
432,6251
347,6272
331,6292
269,6308
296,6325
388,6348
302,6366
289,6384
353,6405
360,6426
284,6443
274,6459
331,6479
354,6500
315,6519
500,6546
393,6569
326,6588
269,6605
365,6626
344,6647
315,6666
261,6681
328,6701
363,6722
276,6739
319,6758
347,6779
287,6796
308,6814
208,6827
380,6849
330,6869
283,6886
274,6902
388,6925
353,6946
352,6967
267,6983
335,7003
339,7024
500,7050
500,7077
500,7103
300,7121
358,7142
294,7160
366,7182
270,7198
315,7217
429,7242
500,7269
280,7285
391,7309
368,7331
289,7348
328,7368
359,7389
289,7406
339,7426
305,7445
434,7470
258,7486
286,7503
500,7530
413,7554
332,7574
367,7596
322,7615
325,7634
318,7653
273,7670
325,7689
369,7711
298,7729
285,7746
500,7772
500,7799
295,7816
318,7835
304,7854
318,7873
350,7893
500,7920
275,7936
252,7951
297,7969
327,7989
314,8007
386,8030
286,8048
403,8071
256,8087
268,8103
434,8129
385,8152
342,8172
292,8189
295,8207
337,8227
275,8244
265,8260
339,8280
394,8303
349,8324
310,8342
386,8365
500,8392
352,8413
500,8439
353,8460
500,8487
500,8513
500,8540
259,8555
421,8580
444,8607
290,8624
325,8644
289,8661
500,8687
304,8705
270,8722
414,8746
256,8762
296,8779
241,8794
500,8820
331,8840
270,8856
288,8873
362,8895
284,8912
261,8928
500,8954
337,8974
272,8990
287,9008
350,9028
500,9055
314,9074
298,9091
317,9110
343,9131
297,9149
293,9166
426,9192
363,9213
291,9231
265,9246
260,9262
500,9288
342,9309
263,9325
342,9345
354,9366
296,9384
368,9406
380,9428
500,9455
291,9472
401,9496
304,9514
271,9530
322,9550
281,9566
292,9584
313,9603
264,9618
303,9636
308,9655
295,9673
331,9692
354,9713
500,9740
309,9758
363,9780
438,9806
377,9829
296,9846
303,9864
382,9887
246,9902
244,9916
371,9939
351,9959
285,9976
500,10003
500,10029
500,10056
229,10070
326,10089
432,10115
318,10134
310,10152
307,10171
319,10190
242,10204
269,10220
500,10247
310,10265
324,10285
411,10309
384,10332
272,10348
265,10364
384,10387
333,10407
264,10423
253,10438
500,10464
321,10483
372,10505
311,10524
262,10540
307,10558
342,10578
290,10596
401,10620
332,10639
259,10655
298,10673
322,10692
293,10710
313,10728
245,10743
341,10763
318,10782
277,10799
312,10817
350,10838
338,10858
329,10878
500,10905
500,10931
357,10952
500,10979
346,10999
288,11017
500,11043
277,11060
500,11086
255,11102
261,11117
212,11130
206,11142
354,11163
270,11180
298,11197
273,11214
361,11235
186,11246
500,11273
182,11284
182,11295
182,11306
181,11317
181,11328
181,11339
180,11349
197,11361
180,11372
178,11383
178,11394
177,11404
333,11424
356,11445
374,11468
306,11486
302,11504
324,11523
323,11543
242,11557
322,11576
242,11591
304,11609
314,11628
233,11642
386,11665
329,11684
281,11701
297,11719
372,11741
324,11760
319,11779
294,11797
364,11819
341,11839
259,11854
268,11870
403,11894
398,11918
242,11933
327,11952
319,11971
343,11992
245,12006
351,12027
360,12049
500,12075
265,12091
369,12113
500,12139
272,12156
303,12174
320,12193
378,12215
258,12231
254,12246
361,12267
318,12286
500,12313
301,12331
328,12351
500,12377
330,12397
349,12679
320,12698
247,12713
416,12738
280,12755
281,12771
288,12789
392,12812
247,12827
266,12843
358,12864
395,12887
237,12902
335,12922
316,12941
366,12962
323,12982
265,12997
500,13024
346,13045
324,13064
312,13083
392,13106
302,13124
299,13142
244,13156
353,13177
282,13194
329,13214
264,13230
439,13256
500,13282
219,13295
412,13320
322,13339
308,13358
320,13377
500,13403
306,13421
273,13438
347,13458
362,13480
277,13497
290,13514
258,13529
364,13551
268,13567
317,13586
274,13602
353,13623
272,13640
327,13659
290,13677
376,13699
357,13720
500,13747
298,13765
436,13791
300,13808
294,13826
303,13844
322,13863
310,13882
233,13896
349,13917
390,13940
343,13960
341,13981
288,13998
365,14020
375,14042
237,14056
340,14076
335,14096
326,14116
353,14137
263,14153
273,14169
265,14185
325,14204
350,14225
384,14248
346,14269
358,14290
430,14316
500,14342
260,14358
500,14384
322,14403
272,14420
500,14446
500,14473
350,14493
417,14518
271,14534
270,14551
281,14567
268,14583
500,14610
307,14628
271,14645
350,14665
344,14686
253,14701
316,14720
500,14747
271,14763
302,14781
263,14797
315,14815
420,14840
260,14856
289,14873
409,14897
393,14921
290,14938
278,14955
328,14974
365,14996
301,15014
274,15031
259,15046
302,15064
318,15083
272,15099
323,15119
300,15137
282,15153
284,15170
305,15189
500,15215
303,15233
273,15250
367,15271
369,15293
211,15306
204,15318
276,15335
195,15347
332,15366
314,15385
272,15401
182,15412
180,15423
180,15434
179,15445
500,15471
176,15482
500,15509
174,15519
174,15530
174,15540
173,15551
354,15572
173,15582
174,15593
174,15603
308,15622
317,15640
500,15667
309,15685
302,15703
386,15726
400,15750
331,15770
280,15787
298,15805
329,15824
278,15841
324,15860
309,15879
356,15900
298,15918
291,15935
401,15959
295,15976
260,15992
500,16019
308,16037
500,16063
317,16082
409,16107
317,16126
294,16143
500,16170
438,16196
251,16211
348,16231
403,16255
500,16282
311,16300
500,16327
500,16353
272,16370
500,16396
378,16419
323,16438
258,16453
352,16474
359,16496
280,16513
302,16531
363,16552
392,16576
259,16591
357,16612
500,16639
348,16660
331,16679
299,16697
350,16718
358,16740
294,16757
500,16784
311,16802
340,16822
423,16848
500,16874
295,16892
317,16911
358,16932
318,16951
317,16970
294,16987
305,17006
439,17032
274,17048
374,17070
335,17090
335,17110
287,17128
500,17154
500,17181
20,17191
20,17201
500,17233
24,17243
500,17269
289,17287
398,17310
356,17332
330,17351
426,17377
284,17394
246,17408
290,17426
280,17442
500,17469
500,17495
306,17514
500,17540
281,17557
263,17573
500,17599
500,17626
315,17645
302,17663
425,17688
246,17703
312,17721
296,17739
500,17765
286,17782
319,17801
312,17820
387,17843
238,17857
281,17874
339,17894
282,17911
285,17928
321,17947
500,17974
330,17994
286,18011
253,18026
415,18051
357,18072
290,18089
296,18107
390,18130
301,18148
325,18168
291,18185
384,18208
330,18228
282,18244
294,18262
291,18279
372,18302
327,18321
274,18337
500,18364
316,18383
257,18398
259,18414
335,18434
331,18453
326,18473
276,18489
352,18510
280,18527
297,18545
293,18562
398,18586
308,18605
298,18622
261,18638
500,18664
274,18681
333,18701
500,18727
324,18747
287,18764
287,18781
500,18807
373,18830
320,18849
500,18875
423,18900
324,18920
295,18937
320,18956
364,18978
273,18994
500,19021
334,19041
290,19058
218,19071
395,19095
415,19119
250,19134
251,19149
394,19173
318,19192
317,19211
362,19232
365,19254
411,19279
320,19298
248,19312
404,19337
329,19356
206,19369
253,19384
332,19404
335,19423
258,19439
266,19455
500,19481
500,19508
294,19525
398,19549
410,19573
313,19592
241,19607
332,19626
341,19647
500,19673
500,19700
500,19726
287,19743
159,19753
291,19770
233,19784
213,19797
232,19811
213,19824
231,19838
212,19851
231,19864
211,19877
232,19891
341,19911
370,19933
349,19954
257,19970
315,19988
500,20015
349,20036
245,20050
305,20069
359,20090
314,20109
292,20126
290,20153
431,20178
368,20200
427,20226
390,20249
234,20263
315,20282
387,20305
311,20323
500,20350
397,20373
286,20390
279,20407
273,20423
500,20450
500,20476
500,20503
430,20528
396,20552
260,20568
322,20587
500,20613
308,20632
302,20650
240,20664
375,20686
304,20705
327,20724
273,20740
337,20761
354,20782
339,20802
381,20825
306,20843
247,20858
261,20873
243,20888
329,20907
334,20927
299,20945
274,20962
434,20987
500,21014
320,21033
394,21056
336,21077
271,21093
500,21119
268,21135
293,21153
309,21171
312,21190
270,21206
264,21222
262,21238
247,21252
352,21273
439,21299
361,21321
243,21336
391,21359
296,21376
370,21398
232,21412
500,21439
500,21465
288,21483
391,21506
287,21523
315,21542
289,21559
349,21580
318,21599
282,21616
262,21631
353,21652
388,21676
245,21690
295,21708
392,21731
249,21746
274,21763
335,21782
359,21804
334,21824
353,21845
305,21863
258,21878
391,21902
373,21924
296,21942
324,21961
346,21982
323,22001
331,22021
307,22039
320,22058
327,22078
323,22097
432,22122
266,22138
331,22158
267,22174
500,22201
291,22218
246,22233
500,22259
500,22286
295,22303
366,22325
374,22347
250,22362
372,22385
344,22405
321,22424
333,22532
351,22552
318,22571
267,22587
260,22603
328,22623
319,22642
266,22658
265,22673
302,22691
295,22709
378,22732
253,22747
289,22764
370,22786
347,22807
245,22821
235,22835
395,22859
370,22881
228,22895
242,22909
325,22929
387,22952
273,22968
376,22990
500,23017
329,23036
346,23057
366,23079
407,23103
310,23122
326,23141
337,23161
360,23183
317,23202
327,23221
500,23248
500,23274
280,23291
399,23314
306,23333
267,23349
263,23364
359,23386
393,23409
307,23428
281,23444
352,23465
297,23483
270,23499
266,23515
262,23531
500,23557
500,23584
373,23606
292,23623
276,23640
289,23657
381,23680
500,23706
500,23733
347,23754
386,23777
256,23792
270,23808
342,23828
325,23848
268,23864
290,23881
405,23905
361,23927
251,23942
344,23962
394,23986
359,24007
500,24034
313,24052
293,24070
298,24088
294,24105
438,24131
362,24153
262,24168
301,24186
385,24209
354,24230
343,24251
424,24276
398,24300
327,24319
321,24338
386,24361
320,24381
339,24401
292,24418
287,24435
366,24457
238,24471
337,24492
500,24518
500,24545
324,24564
371,24586
293,24604
306,24622
290,24639
500,24666
500,24692
345,24713
426,24738
292,24755
307,24774
278,24790
334,24810
378,24833
243,24847
319,24866
500,24893
245,24908
299,24925
325,24945
323,24964
304,24982
311,25001
272,25017
409,25041
279,25058
299,25076
282,25093
258,25108
389,25131
299,25149
274,25166
330,25185
328,25205
245,25220
348,25240
316,25259
410,25284
270,25300
266,25316
364,25337
291,25355
235,25369
309,25387
344,25408
275,25424
336,25444
314,25463
380,25486
370,25508
301,25526
309,25544
380,25567
375,25589
372,25611
412,25636
300,25654
293,25671
277,25688
377,25710
284,25727
338,25748
291,25765
402,25789
333,25809
304,25827
500,25853
500,25880
275,25896
316,25915
399,25939
349,25960
298,25978
298,25995
302,26013
367,26035
237,26049
322,26069
321,26088
328,26107
252,26122
244,26137
500,26164
500,26190
270,26206
355,26227
385,26250
310,26269
328,26288
339,26309
340,26329
252,26344
270,26360
439,26386
365,26408
294,26426
309,26444
385,26467
301,26485
265,26501
259,26516
500,26543
314,26561
266,26577
294,26595
258,26610
500,26637
302,26655
357,26676
500,26703
339,26723
500,26749
324,26769
298,26786
315,26805
313,26824
500,26850
500,26877
361,26898
326,26918
279,26935
356,26956
341,26976
324,26995
229,27009
267,27025
500,27052
440,27078
325,27097
272,27113
417,27138
287,27155
290,27173
312,27191
365,27213
358,27234
278,27251
376,27273
357,27295
301,27313
299,27331
425,27356
357,27377
210,27390
259,27405
266,27421
365,27443
313,27462
237,27476
329,27495
353,27516
400,27540
263,27556
243,27571
500,27597
247,27612
267,27628
291,27645
301,27663
333,27683
296,27701
278,27717
371,27740
351,27761
298,27778
371,27800
500,27827
303,27845
240,27859
500,27886
379,27909
500,27935
319,27954
500,27981
278,27997
500,28024
331,28043
316,28062
276,28079
278,28095
386,28118
500,28145
326,28164
285,28181
411,28206
323,28225
280,28242
418,28267
311,28285
261,28301
321,28320
306,28338
315,28357
314,28376
300,28394
378,28416
311,28435
270,28451
314,28470
500,28496
285,28513
278,28530
384,28553
375,28575
221,28589
254,28604
500,28630
424,28655
269,28672
304,28690
385,28713
362,28734
259,28750
332,28770
398,28793
500,28820
263,28835
392,28859
267,28875
274,28891
260,28907
323,28926
331,28946
345,28966
320,28985
500,29019
117,29034
314,29053
380,29076
500,29102
276,29119
287,29136
500,29162
347,29183
313,29202
323,29221
500,29248
500,29274
294,29292
500,29318
303,29336
268,29352
261,29368
349,29389
302,29407
265,29423
320,29442
365,29463
366,29485
312,29504
358,29525
500,29552
263,29567
295,29585
355,29606
367,29628
301,29646
256,29661
377,29684
347,29705
329,29724
266,29740
333,29760
380,29783
338,29803
500,29829
319,29848
302,29866
264,29882
402,29906
500,29933
313,29951
271,29968
340,29988
270,30004
285,30021
309,30039
331,30059
365,30081
295,30099
339,30119
500,30145
290,30163
322,30182
363,30203
352,30224
326,30244
379,30266
261,30282
369,30304
290,30321
264,30343
500,30370
283,30387
266,30403
248,30418
288,30435
500,30461
143,30477
251,30492
319,30511
141,30522
202,30534
281,30551
331,30571
274,30587
500,30613
349,30634
374,30656
223,30677
162,30687
221,30700
314,30719
389,30742
360,30763
331,30783
349,30804
437,30830
282,30847
244,30861
370,30883
386,30906
289,30924
500,30950
407,30974
301,30992
326,31012
311,31030
398,31054
303,31072
311,31091
417,31116
293,31133
409,31157
396,31181
352,31202
240,31216
389,31240
378,31262
358,31283
325,31303
269,31319
425,31344
271,31360
284,31377
279,31394
299,31412
395,31436
322,31455
500,31481
500,31508
314,31526
252,31542
305,31560
361,31581
270,31597
500,31624
386,31647
331,31667
383,31689
442,31716
317,31735
283,31752
271,31768
394,31791
361,31813
338,31833
321,31852
500,31878
310,31897
301,31915
413,31940
342,31960
289,31977
500,32004
301,32022
500,32048
323,32067
343,32088
374,32110
279,32127
279,32144
394,32167
500,32194
301,32211
500,32238
292,32255
272,32272
399,32302
500,32329
500,32355
348,32380
341,32401
252,32416
307,32434
383,32457
231,32471
500,32497
384,32607
317,32626
275,32643
345,32663
354,32684
303,32702
257,32718
500,32744
294,32762
68,32773
279,32790
346,32811
317,32829
398,32853
346,32874
263,32889
500,32916
344,32936
303,32955
334,32974
357,32996
310,33014
277,33031
320,33050
270,33066
391,33089
286,33107
286,33124
333,33143
292,33161
306,33179
355,33200
400,33224
500,33251
267,33267
280,33283
352,33304
281,33321
363,33343
291,33360
325,33380
268,33396
250,33411
435,33437
290,33454
204,33466
289,33483
500,33510
335,33530
500,33556
389,33580
318,33599
249,33614
319,33633
315,33651
358,33673
303,33691
328,33710
300,33728
364,33750
258,33765
290,33783
137,33799
397,33823
327,33842
153,33867
402,33890
303,33909
249,33923
309,33942
304,33960
248,33975
93,33987
244,34005
369,34030
326,34049
334,34069
272,34085
369,34107
330,34127
500,34154
325,34173
500,34199
500,34226
388,34249
357,34270
305,34288
305,34307
384,34330
318,34349
303,34367
291,34384
350,34405
332,34425
224,34438
271,34454
417,34479
402,34503
355,34524
220,34538
500,34564
340,34584
267,34600
357,34622
411,34646
301,34664
263,34680
500,34706
500,34733
243,34747
335,34767
228,34781
327,34800
317,34819
257,34835
423,34860
310,34878
318,34897
300,34915
500,34942
303,34960
261,34976
270,34992
367,35014
298,35031
354,35053
295,35070
373,35092
500,35119
307,35137
383,35160
308,35178
297,35196
281,35213
306,35231
252,35246
319,35266
284,35282
425,35308
357,35329
256,35344
288,35362
376,35384
376,35406
285,35423
500,35450
500,35476
318,35495
267,35511
321,35531
337,35551
286,35568
373,35590
294,35608
301,35626
343,35646
500,35673
374,35695
277,35711
270,35727
334,35747
442,35774
247,35788
307,35807
395,35830
341,35851
267,35867
265,35883
348,35903
386,35926
282,35943
307,35961
342,35982
421,36007
262,36023
500,36049
422,36074
246,36089
268,36105
406,36129
361,36151
500,36177
500,36204
500,36230
309,36249
291,36266
412,36290
318,36309
355,36331
418,36355
312,36374
328,36394
416,36418
338,36439
358,36460
293,36477
335,36497
334,36517
302,36535
282,36552
355,36573
298,36591
343,36612
280,36628
425,36654
366,36676
244,36690
302,36708
500,36735
313,36753
303,36771
297,36789
323,36808
292,36826
286,36843
322,36862
318,36881
323,36901
278,36917
427,36943
310,36961
362,36983
500,37009
358,37030
353,37051
362,37073
323,37092
500,37119
315,37138
246,37152
337,37172
500,37199
314,37218
322,37237
325,37256
424,37281
500,37308
314,37327
333,37347
253,37362
270,37378
265,37394
387,37417
359,37438
258,37454
244,37468
401,37492
325,37511
303,37530
291,37547
340,37567
257,37583
500,37609
356,37630
269,37646
418,37671
301,37689
361,37711
361,37732
300,37750
359,37772
417,37796
272,37813
312,37831
383,37854
500,37881
288,37898
181,37909
179,37920
153,37938
331,37958
278,37975
285,37992
356,38013
364,38043
344,38064
500,38099
500,38134
500,38169
140,38186
140,38203
140,38221
139,38237
500,38272
139,38289
138,38306
139,38323
138,38340
138,38357
138,38373
500,38408
143,38426
138,38443
137,38460
138,38476
500,38503
500,38538
500,38573
138,38590
500,38616
